fpr,tpr
0.4975,0.9961812688818893
0.498,0.9962119039339328
0.4985,0.9962423233834173
0.499,0.9962725285350141
0.4995,0.9963025206867885
0.5,0.9963323011302277
0.5005000000000001,0.9963618711502674
0.501,0.9963912320253182
0.5015000000000001,0.9964203850272928
0.502,0.996449331421632
0.5025000000000001,0.9964780724673313
0.503,0.996506609416968
0.5035000000000001,0.9965349435167264
0.504,0.9965630760064251
0.5045000000000001,0.9965910081195423
0.505,0.9966187410832423
0.5055000000000001,0.9966462761184018
0.506,0.996673614439635
0.5065000000000001,0.9967007572553201
0.507,0.996727705767625
0.5075000000000001,0.9967544611725327
0.508,0.996781024659867
0.5085000000000001,0.996807397413318
0.509,0.9968335806104678
0.5095000000000001,0.9968595754228154
0.51,0.9968853830158023
0.5105000000000001,0.9969110045488376
0.511,0.9969364411753232
0.5115000000000001,0.9969616940426784
0.512,0.9969867642923659
0.5125,0.9970116530599152
0.513,0.9970363614749488
0.5135,0.9970608906612058
0.514,0.9970852417365678
0.5145,0.997109415813082
0.515,0.9971334139969866
0.5155,0.9971572373887353
0.516,0.9971808870830211
0.5165,0.997204364168801
0.517,0.9972276697293198
0.5175,0.9972508048421344
0.518,0.9972737705791379
0.5185,0.9972965680065836
0.519,0.9973191981851086
0.5195,0.9973416621697577
0.52,0.9973639610100071
0.5205,0.9973860957497883
0.521,0.9974080674275112
0.5215,0.9974298770760881
0.522,0.9974515257229568
0.5225,0.9974730143901037
0.523,0.9974943440940879
0.5235,0.9975155158460635
0.524,0.997536530651803
0.5245,0.9975573895117208
0.525,0.9975780934208953
0.5255,0.9975986433690927
0.526,0.9976190403407891
0.5265,0.9976392853151935
0.527,0.9976593792662709
0.5275,0.9976793231627639
0.528,0.9976991179682162
0.5285,0.9977187646409946
0.529,0.9977382641343114
0.5295,0.9977576173962467
0.53,0.9977768253697705
0.5305,0.9977958889927654
0.531,0.997814809198048
0.5315,0.9978335869133912
0.532,0.9978522230615463
0.5325,0.9978707185602648
0.533,0.9978890743223195
0.5335,0.9979072912555278
0.534,0.9979253702627714
0.5345,0.9979433122420195
0.535,0.9979611180863494
0.5355,0.9979787886839682
0.536,0.9979963249182341
0.5365,0.9980137276676779
0.537,0.9980309978060242
0.5375,0.998048136202212
0.538,0.9980651437204165
0.5385,0.99808202122007
0.539,0.9980987695558821
0.5395,0.9981153895778616
0.54,0.9981318821313369
0.5405,0.9981482480569761
0.541,0.9981644881908089
0.5415,0.9981806033642462
0.542,0.9981965944041009
0.5425,0.9982124621326085
0.543,0.9982282073674474
0.5435,0.9982438309217592
0.544,0.998259333604169
0.5445,0.9982747162188053
0.545,0.9982899795653207
0.5455,0.9983051244389115
0.546,0.9983201516303376
0.5465,0.9983350619259428
0.547,0.9983498561076742
0.5475,0.9983645349531025
0.548,0.998379099235441
0.5485,0.9983935497235661
0.549,0.9984078871820362
0.5495,0.9984221123711112
0.55,0.9984362260467727
0.5505,0.9984502289607423
0.551,0.9984641218605018
0.5515,0.9984779054893119
0.552,0.9984915805862317
0.5525,0.9985051478861375
0.553,0.9985186081197421
0.5535,0.9985319620136138
0.554,0.9985452102901949
0.5545,0.9985583536678213
0.555,0.9985713928607404
0.5555,0.9985843285791303
0.556,0.9985971615291186
0.5565,0.9986098924128007
0.557,0.9986225219282585
0.5575,0.9986350507695784
0.558,0.9986474796268704
0.5585,0.998659809186286
0.559,0.9986720401300366
0.5595,0.9986841731364114
0.56,0.9986962088797963
0.5605,0.9987081480306909
0.561,0.9987199912557273
0.5615,0.998731739217688
0.562,0.9987433925755234
0.5625,0.9987549519843699
0.5630000000000001,0.9987664180955675
0.5635,0.998777791556678
0.5640000000000001,0.9987890730115015
0.5645,0.9988002631000955
0.5650000000000001,0.998811362458791
0.5655,0.9988223717202108
0.5660000000000001,0.9988332915132867
0.5665,0.9988441224632767
0.5670000000000001,0.9988548651917823
0.5675,0.9988655203167659
0.5680000000000001,0.9988760884525675
0.5685,0.9988865702099222
0.5690000000000001,0.9988969661959772
0.5695,0.9989072770143085
0.5700000000000001,0.998917503264938
0.5705,0.9989276455443502
0.5710000000000001,0.9989377044455091
0.5715,0.9989476805578748
0.5720000000000001,0.9989575744674203
0.5725,0.9989673867566481
0.5730000000000001,0.9989771180046063
0.5735,0.998986768786906
0.5740000000000001,0.9989963396757365
0.5745,0.9990058312398828
0.5750000000000001,0.9990152440447414
0.5755,0.9990245786523362
0.5760000000000001,0.9990338356213352
0.5765,0.9990430155070665
0.577,0.9990521188615344
0.5775,0.9990611462334352
0.578,0.9990700981681733
0.5785,0.999078975207877
0.579,0.9990877778914145
0.5795,0.9990965067544094
0.58,0.9991051623292568
0.5805,0.9991137451451387
0.581,0.9991222557280395
0.5815,0.9991306946007618
0.582,0.9991390622829416
0.5825,0.999147359291064
0.583,0.9991555861384788
0.5835,0.9991637433354149
0.584,0.9991718313889966
0.5845,0.999179850803258
0.585,0.9991878020791588
0.5855,0.999195685714599
0.586,0.9992035022044339
0.5865,0.9992112520404892
0.587,0.9992189357115763
0.5875,0.9992265537035061
0.588,0.999234106499105
0.5885,0.9992415945782293
0.589,0.999249018417779
0.5895,0.9992563784917141
0.59,0.9992636752710677
0.5905,0.9992709092239614
0.591,0.9992780808156194
0.5915,0.999285190508383
0.592,0.9992922387617251
0.5925,0.9992992260322644
0.593,0.9993061527737797
0.5935,0.999313019437224
0.594,0.9993198264707388
0.5945,0.9993265743196684
0.595,0.9993332634265735
0.5955,0.9993398942312454
0.596,0.9993464671707198
0.5965,0.9993529826792913
0.597,0.9993594411885264
0.5975,0.9993658431272776
0.598,0.9993721889216977
0.5985,0.9993784789952522
0.599,0.9993847137687345
0.5995,0.9993908936602782
0.6,0.9993970190853712
0.6005,0.9994030904568688
0.601,0.999409108185008
0.6015,0.9994150726774199
0.602,0.9994209843391432
0.6025,0.9994268435726377
0.603,0.9994326507777976
0.6035,0.9994384063519646
0.604,0.9994441106899405
0.6045,0.9994497641840011
0.605,0.9994553672239084
0.6055,0.9994609201969242
0.606,0.9994664234878227
0.6065,0.9994718774789032
0.607,0.9994772825500035
0.6075,0.9994826390785116
0.608,0.99948794743938
0.6085,0.9994932080051364
0.609,0.9994984211458982
0.6095,0.9995035872293835
0.61,0.9995087066209248
0.6105,0.9995137796834807
0.611,0.9995188067776485
0.6115,0.9995237882616768
0.612,0.9995287244914774
0.6125,0.9995336158206383
0.613,0.9995384626004347
0.6135,0.9995432651798422
0.614,0.9995480239055486
0.6145,0.9995527391219662
0.615,0.9995574111712431
0.6155,0.9995620403932757
0.616,0.999566627125721
0.6165,0.9995711717040074
0.617,0.999575674461348
0.6175,0.9995801357287507
0.618,0.9995845558350313
0.6185,0.9995889351068244
0.619,0.9995932738685958
0.6195,0.9995975724426528
0.62,0.9996018311491573
0.6205,0.9996060503061361
0.621,0.999610230229493
0.6215,0.99961437123302
0.622,0.9996184736284084
0.6225,0.9996225377252608
0.623,0.9996265638311017
0.6235,0.9996305522513889
0.624,0.9996345032895247
0.6245,0.9996384172468675
0.625,0.9996422944227421
0.6255000000000001,0.9996461351144509
0.626,0.9996499396172855
0.6265000000000001,0.999653708224537
0.627,0.9996574412275073
0.6275000000000001,0.9996611389155196
0.628,0.9996648015759294
0.6285000000000001,0.9996684294941354
0.629,0.99967202295359
0.6295000000000001,0.9996755822358102
0.63,0.999679107620388
0.6305000000000001,0.9996825993850013
0.631,0.9996860578054237
0.6315000000000001,0.9996894831555362
0.632,0.9996928757073367
0.6325000000000001,0.9996962357309506
0.633,0.9996995634946415
0.6335000000000001,0.9997028592648215
0.634,0.9997061233060607
0.6345000000000001,0.9997093558810987
0.635,0.9997125572508537
0.6355000000000001,0.9997157276744334
0.636,0.9997188674091445
0.6365000000000001,0.9997219767105033
0.637,0.9997250558322456
0.6375000000000001,0.9997281050263364
0.638,0.99973112454298
0.6385000000000001,0.9997341146306301
0.639,0.9997370755359994
0.6395000000000001,0.9997400075040695
0.64,0.999742910778101
0.6405,0.9997457855996422
0.641,0.9997486322085402
0.6415,0.9997514508429496
0.642,0.9997542417393422
0.6425,0.9997570051325171
0.643,0.9997597412556095
0.6435,0.9997624503401007
0.644,0.9997651326158274
0.6445,0.9997677883109911
0.645,0.9997704176521673
0.6455,0.9997730208643151
0.646,0.9997755981707864
0.6465,0.9997781497933349
0.647,0.9997806759521256
0.6475,0.9997831768657439
0.648,0.9997856527512047
0.6485,0.9997881038239612
0.649,0.9997905302979144
0.6495,0.999792932385422
0.65,0.999795310297307
0.6505,0.9997976642428669
0.651,0.9997999944298828
0.6515,0.9998023010646278
0.652,0.9998045843518759
0.6525,0.9998068444949114
0.653,0.9998090816955365
0.6535,0.9998112961540808
0.654,0.9998134880694098
0.6545,0.9998156576389337
0.655,0.999817805058615
0.6555,0.9998199305229785
0.656,0.9998220342251186
0.6565,0.9998241163567086
0.657,0.9998261771080084
0.6575,0.9998282166678732
0.658,0.9998302352237622
0.6585,0.9998322329617464
0.659,0.999834210066517
0.6595,0.9998361667213935
0.66,0.9998381031083327
0.6605,0.9998400194079353
0.661,0.9998419157994559
0.6615,0.9998437924608096
0.662,0.9998456495685806
0.6625,0.9998474872980303
0.663,0.9998493058231054
0.6635,0.9998511053164452
0.664,0.9998528859493903
0.6645,0.9998546478919896
0.665,0.9998563913130094
0.6655,0.9998581163799396
0.666,0.9998598232590027
0.6665,0.9998615121151612
0.667,0.9998631831121246
0.6675,0.9998648364123585
0.668,0.9998664721770905
0.6685,0.9998680905663192
0.669,0.999869691738821
0.6695,0.9998712758521577
0.67,0.9998728430626844
0.6705,0.9998743935255561
0.671,0.999875927394736
0.6715,0.9998774448230023
0.672,0.999878945961956
0.6725,0.9998804309620275
0.673,0.9998818999724847
0.6735,0.9998833531414395
0.674,0.9998847906158557
0.6745,0.9998862125415554
0.675,0.9998876190632269
0.6755,0.9998890103244311
0.676,0.9998903864676093
0.6765,0.9998917476340894
0.677,0.9998930939640935
0.6775,0.999894425596745
0.678,0.9998957426700747
0.6785,0.9998970453210286
0.679,0.9998983336854743
0.6795,0.9998996078982079
0.68,0.9999008680929606
0.6805,0.9999021144024063
0.681,0.9999033469581671
0.6815,0.999904565890821
0.682,0.9999057713299081
0.6825,0.9999069634039373
0.683,0.9999081422403929
0.6835,0.9999093079657416
0.684,0.9999104607054382
0.6845,0.9999116005839327
0.685,0.9999127277246768
0.6855,0.9999138422501301
0.686,0.9999149442817666
0.6865,0.9999160339400812
0.687,0.9999171113445957
0.6875,0.9999181766138658
0.6880000000000001,0.9999192298654866
0.6885,0.9999202712160995
0.6890000000000001,0.9999213007813977
0.6895,0.9999223186761335
0.6900000000000001,0.9999233250141233
0.6905,0.9999243199082544
0.6910000000000001,0.9999253034704911
0.6915,0.9999262758118805
0.6920000000000001,0.9999272370425588
0.6925,0.999928187271757
0.6930000000000001,0.9999291266078073
0.6935,0.9999300551581488
0.6940000000000001,0.9999309730293333
0.6945,0.9999318803270316
0.6950000000000001,0.9999327771560389
0.6955,0.999933663620281
0.6960000000000001,0.9999345398228201
0.6965,0.99993540586586
0.6970000000000001,0.999936261850753
0.6975,0.9999371078780042
0.6980000000000001,0.9999379440472783
0.6985,0.9999387704574048
0.6990000000000001,0.9999395872063838
0.6995,0.9999403943913913
0.7000000000000001,0.9999411921087851
0.7005,0.9999419804541102
0.7010000000000001,0.9999427595221044
0.7015,0.9999435294067037
0.7020000000000001,0.9999442902010478
0.7025,0.9999450419974856
0.7030000000000001,0.9999457848875803
0.7035,0.9999465189621153
0.704,0.9999472443110992
0.7045,0.9999479610237709
0.705,0.9999486691886056
0.7055,0.9999493688933194
0.706,0.9999500602248749
0.7065,0.9999507432694862
0.707,0.9999514181126241
0.7075,0.9999520848390216
0.708,0.9999527435326787
0.7085,0.9999533942768674
0.709,0.9999540371541369
0.7095,0.9999546722463191
0.71,0.9999552996345328
0.7105,0.9999559193991893
0.711,0.9999565316199971
0.7115,0.9999571363759673
0.712,0.9999577337454174
0.7125,0.9999583238059778
0.713,0.9999589066345951
0.7135,0.9999594823075381
0.714,0.9999600509004017
0.7145,0.9999606124881127
0.715,0.9999611671449337
0.7155,0.999961714944468
0.716,0.9999622559596646
0.7165,0.9999627902628229
0.717,0.9999633179255968
0.7175,0.999963839019
0.718,0.9999643536134103
0.7185,0.9999648617785742
0.719,0.9999653635836115
0.7195,0.9999658590970196
0.72,0.9999663483866785
0.7205,0.9999668315198549
0.721,0.9999673085632067
0.7215,0.9999677795827874
0.722,0.9999682446440509
0.7225,0.9999687038118552
0.723,0.9999691571504676
0.7235,0.9999696047235682
0.724,0.9999700465942549
0.7245,0.9999704828250471
0.725,0.9999709134778905
0.7255,0.9999713386141609
0.726,0.9999717582946688
0.7265,0.9999721725796632
0.727,0.9999725815288363
0.7275,0.9999729852013269
0.728,0.9999733836557255
0.7285,0.9999737769500772
0.729,0.999974165141887
0.7295,0.9999745482881228
0.73,0.9999749264452205
0.7305,0.9999752996690867
0.731,0.9999756680151042
0.7315,0.9999760315381344
0.732,0.9999763902925227
0.7325,0.9999767443321012
0.733,0.9999770937101934
0.7335,0.9999774384796176
0.734,0.9999777786926914
0.7345,0.9999781144012345
0.735,0.9999784456565733
0.7355,0.9999787725095448
0.736,0.9999790950104994
0.7365,0.9999794132093057
0.737,0.9999797271553539
0.7375,0.9999800368975589
0.738,0.9999803424843647
0.7385,0.9999806439637481
0.739,0.9999809413832216
0.7395,0.9999812347898377
0.74,0.9999815242301922
0.7405,0.9999818097504277
0.741,0.9999820913962374
0.7415,0.9999823692128684
0.742,0.9999826432451255
0.7425,0.9999829135373741
0.743,0.9999831801335444
0.7435,0.999983443077134
0.744,0.9999837024112126
0.7445,0.9999839581784238
0.745,0.9999842104209897
0.7455,0.9999844591807138
0.746,0.9999847044989844
0.7465,0.9999849464167776
0.747,0.9999851849746614
0.7475,0.9999854202127982
0.748,0.9999856521709485
0.7485,0.9999858808884736
0.749,0.9999861064043399
0.7495,0.9999863287571208
0.75,0.9999865479850006
0.7505000000000001,0.999986764125778
0.751,0.9999869772168681
0.7515000000000001,0.9999871872953069
0.752,0.9999873943977533
0.7525000000000001,0.9999875985604926
0.753,0.9999877998194399
0.7535000000000001,0.9999879982101424
0.754,0.9999881937677831
0.7545000000000001,0.9999883865271838
0.755,0.9999885765228073
0.7555000000000001,0.9999887637887612
0.756,0.9999889483588007
0.7565000000000001,0.9999891302663313
0.757,0.9999893095444116
0.7575000000000001,0.9999894862257567
0.758,0.9999896603427406
0.7585000000000001,0.9999898319273995
0.759,0.9999900010114343
0.7595000000000001,0.9999901676262134
0.76,0.9999903318027757
0.7605000000000001,0.9999904935718333
0.761,0.9999906529637744
0.7615000000000001,0.9999908100086659
0.762,0.9999909647362559
0.7625000000000001,0.9999911171759771
0.763,0.999991267356949
0.7635000000000001,0.9999914153079803
0.764,0.9999915610575726
0.7645000000000001,0.9999917046339217
0.765,0.9999918460649214
0.7655000000000001,0.9999919853781655
0.766,0.9999921226009503
0.7665000000000001,0.9999922577602778
0.767,0.9999923908828575
0.7675000000000001,0.9999925219951097
0.768,0.9999926511231673
0.7685,0.9999927782928786
0.769,0.9999929035298102
0.7695,0.999993026859249
0.77,0.9999931483062044
0.7705,0.999993267895412
0.771,0.9999933856513342
0.7715,0.9999935015981641
0.772,0.9999936157598274
0.7725,0.9999937281599844
0.773,0.9999938388220332
0.7735,0.9999939477691111
0.774,0.9999940550240978
0.7745,0.999994160609617
0.775,0.9999942645480392
0.7755,0.9999943668614837
0.776,0.999994467571821
0.7765,0.9999945667006751
0.777,0.9999946642694256
0.7775,0.99999476029921
0.778,0.9999948548109259
0.7785,0.9999949478252331
0.779,0.9999950393625562
0.7795,0.9999951294430859
0.78,0.999995218086782
0.7805,0.9999953053133753
0.781,0.9999953911423695
0.7815,0.9999954755930434
0.782,0.9999955586844529
0.7825,0.9999956404354335
0.783,0.999995720864602
0.7835,0.9999957999903581
0.784,0.9999958778308877
0.7845,0.9999959544041637
0.785,0.9999960297279483
0.7855,0.9999961038197954
0.786,0.9999961766970523
0.7865,0.9999962483768616
0.787,0.999996318876163
0.7875,0.9999963882116959
0.788,0.9999964564000003
0.7885,0.9999965234574197
0.789,0.9999965894001024
0.7895,0.9999966542440034
0.79,0.9999967180048864
0.7905,0.9999967806983258
0.791,0.9999968423397082
0.7915,0.9999969029442345
0.792,0.9999969625269215
0.7925,0.9999970211026037
0.793,0.9999970786859355
0.7935,0.9999971352913921
0.794,0.9999971909332724
0.7945,0.9999972456256997
0.795,0.9999972993826239
0.7955,0.9999973522178234
0.796,0.9999974041449063
0.7965,0.9999974551773126
0.797,0.9999975053283154
0.7975,0.9999975546110232
0.798,0.9999976030383807
0.7985,0.9999976506231711
0.799,0.9999976973780177
0.7995,0.999997743315385
0.8,0.9999977884475809
0.8005,0.999997832786758
0.801,0.9999978763449151
0.8015,0.999997919133899
0.802,0.9999979611654057
0.8025,0.9999980024509827
0.803,0.9999980430020293
0.8035,0.9999980828297994
0.804,0.9999981219454022
0.8045,0.9999981603598037
0.805,0.9999981980838288
0.8055,0.9999982351281622
0.806,0.9999982715033501
0.8065,0.9999983072198012
0.807,0.9999983422877892
0.8075,0.999998376717453
0.808,0.9999984105187988
0.8085,0.9999984437017014
0.809,0.9999984762759057
0.8095,0.9999985082510275
0.81,0.9999985396365558
0.8105,0.9999985704418533
0.811,0.9999986006761581
0.8115,0.9999986303485854
0.812,0.999998659468128
0.8125,0.9999986880436585
0.8130000000000001,0.99999871608393
0.8135,0.9999987435975773
0.8140000000000001,0.9999987705931189
0.8145,0.9999987970789576
0.8150000000000001,0.999998823063382
0.8155,0.9999988485545678
0.8160000000000001,0.9999988735605789
0.8165,0.9999988980893688
0.8170000000000001,0.9999989221487818
0.8175,0.9999989457465538
0.8180000000000001,0.9999989688903143
0.8185,0.9999989915875866
0.8190000000000001,0.9999990138457902
0.8195,0.9999990356722406
0.8200000000000001,0.9999990570741514
0.8205,0.9999990780586354
0.8210000000000001,0.9999990986327052
0.8215,0.9999991188032747
0.8220000000000001,0.9999991385771605
0.8225,0.9999991579610823
0.8230000000000001,0.9999991769616646
0.8235,0.9999991955854375
0.8240000000000001,0.9999992138388378
0.8245,0.9999992317282104
0.8250000000000001,0.9999992492598088
0.8255,0.9999992664397965
0.8260000000000001,0.9999992832742483
0.8265,0.9999992997691505
0.8270000000000001,0.9999993159304029
0.8275,0.9999993317638194
0.8280000000000001,0.9999993472751286
0.8285,0.9999993624699755
0.8290000000000001,0.9999993773539221
0.8295,0.9999993919324484
0.8300000000000001,0.9999994062109534
0.8305,0.9999994201947563
0.8310000000000001,0.9999994338890972
0.8315,0.9999994472991377
0.8320000000000001,0.9999994604299629
0.8325,0.999999473286581
0.833,0.9999994858739255
0.8335,0.999999498196855
0.834,0.9999995102601549
0.8345,0.9999995220685377
0.835,0.9999995336266447
0.8355,0.9999995449390459
0.836,0.9999995560102415
0.8365,0.9999995668446625
0.837,0.999999577446672
0.8375,0.9999995878205652
0.838,0.9999995979705711
0.8385,0.999999607900853
0.839,0.9999996176155088
0.8395,0.9999996271185732
0.84,0.9999996364140166
0.8405,0.9999996455057477
0.841,0.9999996543976132
0.8415,0.9999996630933989
0.842,0.9999996715968306
0.8425,0.9999996799115745
0.843,0.9999996880412384
0.8435,0.9999996959893722
0.844,0.9999997037594689
0.8445,0.9999997113549649
0.845,0.999999718779241
0.8455,0.9999997260356231
0.846,0.9999997331273832
0.8465,0.9999997400577395
0.847,0.9999997468298577
0.8475,0.9999997534468512
0.848,0.9999997599117821
0.8485,0.9999997662276621
0.849,0.9999997723974523
0.8495,0.9999997784240652
0.85,0.9999997843103638
0.8505,0.999999790059164
0.851,0.9999997956732334
0.8515,0.9999998011552934
0.852,0.9999998065080195
0.8525,0.9999998117340411
0.853,0.9999998168359432
0.8535,0.9999998218162666
0.854,0.9999998266775082
0.8545,0.9999998314221222
0.855,0.9999998360525201
0.8555,0.9999998405710718
0.856,0.9999998449801059
0.8565,0.9999998492819101
0.857,0.9999998534787325
0.8575,0.9999998575727813
0.858,0.9999998615662259
0.8585,0.9999998654611971
0.859,0.9999998692597882
0.8595,0.9999998729640548
0.86,0.9999998765760159
0.8605,0.9999998800976542
0.861,0.9999998835309168
0.8615,0.9999998868777157
0.862,0.9999998901399276
0.8625,0.9999998933193958
0.863,0.9999998964179293
0.8635,0.9999998994373043
0.864,0.9999999023792642
0.8645,0.9999999052455201
0.865,0.9999999080377515
0.8655,0.9999999107576065
0.866,0.9999999134067026
0.8665,0.9999999159866267
0.867,0.9999999184989363
0.8675,0.999999920945159
0.868,0.9999999233267937
0.8685,0.9999999256453106
0.869,0.9999999279021521
0.8695,0.9999999300987328
0.87,0.9999999322364399
0.8705,0.9999999343166343
0.871,0.9999999363406498
0.8715,0.9999999383097948
0.872,0.999999940225352
0.8725,0.9999999420885789
0.873,0.9999999439007082
0.8735,0.9999999456629484
0.874,0.9999999473764836
0.8745,0.9999999490424749
0.875,0.9999999506620598
0.8755000000000001,0.9999999522363531
0.876,0.9999999537664469
0.8765000000000001,0.9999999552534116
0.877,0.9999999566982954
0.8775000000000001,0.9999999581021256
0.878,0.999999959465908
0.8785000000000001,0.9999999607906281
0.879,0.9999999620772507
0.8795000000000001,0.9999999633267209
0.88,0.999999964539964
0.8805000000000001,0.9999999657178859
0.881,0.9999999668613734
0.8815000000000001,0.999999967971295
0.882,0.9999999690485004
0.8825000000000001,0.9999999700938216
0.883,0.9999999711080724
0.8835000000000001,0.9999999720920496
0.884,0.9999999730465328
0.8845000000000001,0.9999999739722844
0.885,0.9999999748700504
0.8855000000000001,0.9999999757405609
0.886,0.9999999765845295
0.8865000000000001,0.9999999774026546
0.887,0.9999999781956186
0.8875000000000001,0.9999999789640893
0.888,0.9999999797087195
0.8885000000000001,0.999999980430147
0.889,0.9999999811289958
0.8895000000000001,0.9999999818058757
0.89,0.9999999824613823
0.8905000000000001,0.999999983096098
0.891,0.999999983710592
0.8915000000000001,0.9999999843054199
0.892,0.999999984881125
0.8925000000000001,0.9999999854382376
0.893,0.9999999859772761
0.8935000000000001,0.9999999864987462
0.894,0.9999999870031423
0.8945000000000001,0.9999999874909467
0.895,0.9999999879626302
0.8955000000000001,0.9999999884186529
0.896,0.9999999888594634
0.8965,0.9999999892854997
0.897,0.9999999896971892
0.8975,0.9999999900949487
0.898,0.9999999904791852
0.8985,0.9999999908502955
0.899,0.9999999912086666
0.8995,0.999999991554676
0.9,0.9999999918886917
0.9005,0.9999999922110726
0.901,0.9999999925221686
0.9015,0.9999999928223208
0.902,0.9999999931118613
0.9025,0.9999999933911141
0.903,0.9999999936603948
0.9035,0.9999999939200108
0.904,0.9999999941702616
0.9045,0.9999999944114388
0.905,0.9999999946438266
0.9055,0.9999999948677015
0.906,0.9999999950833328
0.9065,0.9999999952909825
0.907,0.9999999954909058
0.9075,0.9999999956833509
0.908,0.9999999958685594
0.9085,0.9999999960467663
0.909,0.9999999962182001
0.9095,0.9999999963830833
0.91,0.999999996541632
0.9105,0.9999999966940561
0.911,0.9999999968405604
0.9115,0.9999999969813432
0.912,0.9999999971165976
0.9125,0.999999997246511
0.913,0.9999999973712658
0.9135,0.9999999974910387
0.914,0.9999999976060018
0.9145,0.9999999977163216
0.915,0.9999999978221605
0.9155,0.9999999979236757
0.916,0.9999999980210196
0.9165,0.9999999981143404
0.917,0.9999999982037817
0.9175,0.9999999982894829
0.918,0.9999999983715793
0.9185,0.9999999984502016
0.919,0.9999999985254772
0.9195,0.9999999985975289
0.92,0.9999999986664762
0.9205,0.9999999987324345
0.921,0.999999998795516
0.9215,0.9999999988558292
0.922,0.9999999989134789
0.9225,0.999999998968567
0.923,0.9999999990211916
0.9235,0.9999999990714482
0.924,0.9999999991194287
0.9245,0.9999999991652224
0.925,0.9999999992089154
0.9255,0.9999999992505909
0.926,0.9999999992903297
0.9265,0.9999999993282094
0.927,0.9999999993643053
0.9275,0.99999999939869
0.928,0.9999999994314337
0.9285,0.9999999994626041
0.929,0.9999999994922666
0.9295,0.9999999995204842
0.93,0.999999999547318
0.9305,0.9999999995728265
0.931,0.9999999995970663
0.9315,0.9999999996200921
0.932,0.9999999996419565
0.9325,0.9999999996627101
0.933,0.9999999996824018
0.9335,0.9999999997010787
0.934,0.9999999997187857
0.9345,0.9999999997355669
0.935,0.9999999997514637
0.9355,0.9999999997665167
0.936,0.9999999997807646
0.9365,0.9999999997942447
0.937,0.9999999998069928
0.9375,0.9999999998190433
0.9380000000000001,0.9999999998304292
0.9385,0.9999999998411824
0.9390000000000001,0.9999999998513331
0.9395,0.9999999998609108
0.9400000000000001,0.9999999998699433
0.9405,0.9999999998784574
0.9410000000000001,0.9999999998864793
0.9415,0.9999999998940331
0.9420000000000001,0.9999999999011427
0.9425,0.999999999907831
0.9430000000000001,0.9999999999141191
0.9435,0.9999999999200281
0.9440000000000001,0.9999999999255776
0.9445,0.9999999999307868
0.9450000000000001,0.9999999999356737
0.9455,0.9999999999402553
0.9460000000000001,0.9999999999445485
0.9465,0.9999999999485689
0.9470000000000001,0.9999999999523315
0.9475,0.9999999999558505
0.9480000000000001,0.9999999999591399
0.9485,0.9999999999622123
0.9490000000000001,0.9999999999650805
0.9495,0.999999999967756
0.9500000000000001,0.9999999999702501
0.9505,0.9999999999725736
0.9510000000000001,0.9999999999747364
0.9515,0.9999999999767483
0.9520000000000001,0.9999999999786183
0.9525,0.9999999999803552
0.9530000000000001,0.9999999999819671
0.9535,0.999999999983462
0.9540000000000001,0.9999999999848471
0.9545,0.9999999999861295
0.9550000000000001,0.9999999999873157
0.9555,0.9999999999884122
0.9560000000000001,0.9999999999894246
0.9565,0.9999999999903586
0.9570000000000001,0.9999999999912196
0.9575,0.9999999999920124
0.9580000000000001,0.9999999999927417
0.9585,0.999999999993412
0.9590000000000001,0.9999999999940274
0.9595,0.9999999999945919
0.96,0.999999999995109
0.9605,0.9999999999955823
0.961,0.999999999996015
0.9615,0.99999999999641
0.962,0.9999999999967704
0.9625,0.9999999999970985
0.963,0.9999999999973972
0.9635,0.9999999999976684
0.964,0.9999999999979147
0.9645,0.9999999999981378
0.965,0.9999999999983397
0.9655,0.9999999999985222
0.966,0.9999999999986868
0.9665,0.9999999999988352
0.967,0.9999999999989686
0.9675,0.9999999999990884
0.968,0.9999999999991959
0.9685,0.9999999999992921
0.969,0.999999999999378
0.9695,0.9999999999994548
0.97,0.9999999999995229
0.9705,0.9999999999995837
0.971,0.9999999999996374
0.9715,0.999999999999685
0.972,0.999999999999727
0.9725,0.9999999999997641
0.973,0.9999999999997966
0.9735,0.9999999999998251
0.974,0.9999999999998501
0.9745,0.9999999999998719
0.975,0.9999999999998909
0.9755,0.9999999999999073
0.976,0.9999999999999216
0.9765,0.9999999999999338
0.977,0.9999999999999444
0.9775,0.9999999999999535
0.978,0.9999999999999613
0.9785,0.9999999999999678
0.979,0.9999999999999734
0.9795,0.9999999999999781
0.98,0.999999999999982
0.9805,0.9999999999999853
0.981,0.9999999999999881
0.9815,0.9999999999999905
0.982,0.9999999999999923
0.9825,0.9999999999999939
0.983,0.9999999999999952
0.9835,0.9999999999999962
0.984,0.999999999999997
0.9845,0.9999999999999977
0.985,0.9999999999999982
0.9855,0.9999999999999987
0.986,0.999999999999999
0.9865,0.9999999999999992
0.987,0.9999999999999994
0.9875,0.9999999999999996
0.988,0.9999999999999997
0.9885,0.9999999999999998
0.989,0.9999999999999999
0.9895,0.9999999999999999
0.99,0.9999999999999999
0.9905,1.0
0.991,1.0
0.9915,1.0
0.992,1.0
0.9925,1.0
0.993,1.0
0.9935,1.0
0.994,1.0
0.9945,1.0
0.995,1.0
0.9955,1.0
0.996,1.0
0.9965,1.0
0.997,1.0
0.9975,1.0
0.998,1.0
0.9985,1.0
0.999,1.0
0.9995,1.0
