population_share,cumulative_risky,cumulative_favorable,ks_gap
0.213,0.4606792895090127,0.01856603247101637,0.44211325703799637
0.2135,0.46156210172606404,0.018678585458967348,0.4428835162670967
0.214,0.46244402889944747,0.018791555100109904,0.4436524737993376
0.2145,0.4633250713542859,0.01890494195793273,0.44442012939635317
0.215,0.46420522941578857,0.019018746595368886,0.44518648282041967
0.2155,0.46508450340925334,0.01913296957479765,0.4459515338344557
0.216,0.4659628936600645,0.01924761145804635,0.44671528220201817
0.2165,0.4668404004936947,0.019362672806392183,0.4474777276873025
0.217,0.4677170242357036,0.01947815418056403,0.44823887005513957
0.2175,0.4685927652117393,0.019594056140744238,0.4489987090709951
0.218,0.4694676237475369,0.019710379246570438,0.4497572445009665
0.2185,0.47034160016892035,0.019827124057137307,0.450514476111783
0.219,0.47121469480180056,0.019944291130998337,0.45127040367080223
0.2195,0.4720869079721772,0.0200618810261676,0.45202502694600966
0.22,0.47295824000613784,0.02017989430012151,0.4527783457060163
0.2205,0.4738286912298584,0.02029833150980054,0.45353035972005784
0.221,0.47469826196960274,0.020417193211610975,0.4542810687579918
0.2215,0.47556695255172354,0.020536479961426626,0.45503047259029694
0.222,0.47643476330266155,0.02065619231459053,0.455778570988071
0.2225,0.47730169454894644,0.020776330825916685,0.45652536372302976
0.223,0.4781677466171961,0.02089689604969171,0.4572708505675044
0.2235,0.47903291983411755,0.021017888539676545,0.458015031294441
0.224,0.47989721452650613,0.02113930884910813,0.458757905677398
0.2245,0.48076063102124644,0.02126115753070107,0.4594994734905454
0.225,0.4816231696453116,0.021383435136649274,0.46023973450866235
0.2255,0.4824848307257644,0.021506142218627643,0.4609786885071368
0.226,0.483345614589756,0.02162927932779366,0.4617163352619623
0.2265,0.48420552156452745,0.021752847014789065,0.4624526745497384
0.227,0.48506455197740816,0.02187684582974145,0.4631877061476667
0.2275,0.4859227061558181,0.022001276322265884,0.4639214298335522
0.228,0.48677998442726544,0.022126139041466517,0.4646538453857989
0.2285,0.48763638711934887,0.022251434535938162,0.4653849525834107
0.229,0.48849191455975605,0.022377163353767913,0.4661147512059881
0.2295,0.48934656707626467,0.02250332604253669,0.466843241033728
0.23,0.4902003449967417,0.022629923149320837,0.46757042184742087
0.2305,0.4910532486491449,0.02275695522069367,0.46829629342845125
0.231,0.49190527836152076,0.02288442280272704,0.4690208555587937
0.2315,0.4927564344620068,0.02301232644099286,0.4697441080210139
0.232,0.4936067172788299,0.02314066668056468,0.4704660505982652
0.2325,0.49445612714030784,0.023269444066019183,0.4711866830742887
0.233,0.4953046643748479,0.02339865914143772,0.47190600523341014
0.2335,0.4961523293109483,0.02352831245040783,0.4726240168605405
0.234,0.49699912227719734,0.023658404536024732,0.4733407177411726
0.23450000000000001,0.4978450436022741,0.02378893594089284,0.4740561076613813
0.23500000000000001,0.498690093614948,0.023919907207127243,0.47477018640782076
0.23550000000000001,0.49953427264407935,0.024051318876355192,0.47548295376772415
0.23600000000000002,0.500377581018619,0.024183171489717572,0.4761944095289014
0.23650000000000002,0.501220019067609,0.024315465587870375,0.47690455347973865
0.23700000000000002,0.5020615871201819,0.02444820171098616,0.47761338540919573
0.23750000000000002,0.5029022855055618,0.024581380398755504,0.4783209051068063
0.23800000000000002,0.5037421145530634,0.024715002190388448,0.4790271123626749
0.23850000000000002,0.5045810745920929,0.024849067624615927,0.479732006967477
0.23900000000000002,0.5054191659521475,0.024983577239691225,0.4804355887124563
0.23950000000000002,0.5062563889628163,0.025118531573391365,0.48113785738942494
0.24,0.5070927439537791,0.025253931163018547,0.4818388127907606
0.2405,0.5079282312548077,0.02538977654540157,0.4825384547094061
0.241,0.5087628511957658,0.025526068256897197,0.4832367829388686
0.2415,0.509596604106608,0.02566280683339158,0.48393379727321645
0.242,0.5104294903173813,0.025799992810301632,0.4846294975070796
0.2425,0.5112615101582243,0.02593762672257642,0.48532388343564786
0.243,0.5120926639593681,0.026075709104698534,0.4860169548546696
0.2435,0.512922952051135,0.026214240490685443,0.4867087115604496
0.244,0.5137523747639399,0.026353221414090883,0.48739915334984896
0.2445,0.5145809324282898,0.026492652408006183,0.48808828002028365
0.245,0.5154086253747845,0.026632534005061624,0.4887760913697229
0.2455,0.5162354539341155,0.026772866737427785,0.4894625871966877
0.246,0.5170614184370669,0.026913651136816864,0.49014776730025
0.2465,0.5178865192145157,0.02705488773448401,0.49083163148003167
0.247,0.5187107565974316,0.027196577061228657,0.49151417953620297
0.2475,0.5195341309168766,0.02733871964739581,0.4921954112694808
0.248,0.5203566425040056,0.02748131602287738,0.4928753264811282
0.2485,0.5211782916900669,0.02762436671711347,0.4935539249729534
0.249,0.5219990788064015,0.027767872259093676,0.49423120654730784
0.2495,0.5228190041844434,0.027911833177358375,0.49490717100708503
0.25,0.5236380681557197,0.028056249999999998,0.49558181815571967
0.2505,0.524456271051851,0.028201123254664326,0.49625514779718666
0.251,0.5252736132045517,0.028346453468551743,0.49692715973599993
0.2515,0.5260900949456285,0.028492241168418506,0.49759785377721
0.252,0.5269057166069826,0.028638486880577997,0.4982672297264046
0.2525,0.5277204785206083,0.02878519113090199,0.49893528738970633
0.253,0.5285343810185943,0.02893235444482187,0.4996020265737724
0.2535,0.5293474244331223,0.02907997734732991,0.5002674470857924
0.254,0.5301596090964682,0.029228060362980472,0.5009315487334878
0.2545,0.5309709353410019,0.029376604015891244,0.5015943313251107
0.255,0.5317814034991877,0.02952560882974447,0.5022557946694433
0.2555,0.5325910139035837,0.02967507532778816,0.5029159385757955
0.256,0.5333997668868418,0.0298250040328373,0.5035747628540045
0.2565,0.5342076627817093,0.02997539546727506,0.5042322673144343
0.257,0.5350147019210273,0.030126250153053993,0.5048884517679733
0.2575,0.5358208846377315,0.03027756861169722,0.5055433160260343
0.258,0.5366262112648519,0.030429351364299626,0.5061968599005523
0.2585,0.5374306821355137,0.03058159893152905,0.5068490832039847
0.259,0.5382342975829371,0.030734311833627438,0.5074999857493097
0.2595,0.5390370579404364,0.030887490590412035,0.5081495673500244
0.26,0.5398389635414212,0.03104113572127655,0.5087978278201447
0.2605,0.5406400147193966,0.031195247745192292,0.5094447669742043
0.261,0.5414402118079624,0.03134982718070936,0.5100903846272531
0.2615,0.5422395551408137,0.031504874545957774,0.5107346805948559
0.262,0.5430380450517409,0.0316603903586486,0.5113776546930923
0.2625,0.5438356818746302,0.03181637513607514,0.512019306738555
0.263,0.544632465943463,0.031972829395114005,0.512659636548349
0.2635,0.5454283975923164,0.03212975365222629,0.5132986439400902
0.264,0.546223477155363,0.03228714842345868,0.5139363287319043
0.2645,0.5470177049668716,0.03244501422444456,0.5145726907424271
0.265,0.5478110813612067,0.03260335157040514,0.5152077297908015
0.2655,0.5486036066728288,0.032762160976150555,0.5158414456966782
0.266,0.5493952812362943,0.032921442956080973,0.5164738382802133
0.2665,0.5501861053862561,0.03308119802418769,0.5171049073620684
0.267,0.5509760794574633,0.03324142669405423,0.517734652763409
0.2675,0.5517652037847612,0.033402129478857415,0.5183630743059038
0.268,0.5525534787030915,0.03356330689136846,0.518990171811723
0.2685,0.5533409045474926,0.03372495944395406,0.5196159451035386
0.269,0.5541274816530999,0.03388708764857744,0.5202403940045225
0.2695,0.5549132103551447,0.034049692016799436,0.5208635183383453
0.27,0.5556980909889557,0.03421277305977958,0.5214853179291762
0.2705,0.5564821238899585,0.0343763312882771,0.5221057926016814
0.271,0.5572653093936759,0.034540367212652044,0.5227249421810238
0.2715,0.5580476478357271,0.03470488134286626,0.5233427664928608
0.272,0.558829139551829,0.03486987418848453,0.5239592653633445
0.2725,0.559609784877796,0.035035346258675486,0.5245744386191206
0.273,0.5603895841495397,0.03520129806221277,0.5251882860873269
0.2735,0.561168537703069,0.035367730107475986,0.525800807595593
0.274,0.5619466458744904,0.03553464290245175,0.5264120029720386
0.2745,0.5627239090000083,0.035702036954734714,0.5270218720452736
0.275,0.5635003274159253,0.03586991277152858,0.5276304146443966
0.2755,0.5642759014586408,0.03603827085964711,0.5282376305989938
0.276,0.5650506314646528,0.03620711172551513,0.5288435197391377
0.2765,0.5658245177705575,0.03637643587516955,0.529448081895388
0.277,0.5665975607130493,0.03654624381426034,0.530051316898789
0.2775,0.5673697606289203,0.03671653604805155,0.5306532245808687
0.278,0.5681411178550614,0.036887313081422284,0.5312538047736391
0.2785,0.5689116327284618,0.03705857541886768,0.5318530573095941
0.279,0.5696813055862097,0.037230323564499915,0.5324509820217097
0.2795,0.5704501367654912,0.03740255802204915,0.533047578743442
0.28,0.5712181266035914,0.03757527929486455,0.5336428473087268
0.2805,0.5719852754378947,0.0377484878859152,0.5342367875519795
0.281,0.572751583605884,0.0379221842977911,0.5348293993080928
0.28150000000000003,0.5735170514451413,0.038096369032704136,0.5354206824124372
0.28200000000000003,0.5742816792933476,0.038271042592489,0.5360106367008586
0.28250000000000003,0.5750454674882834,0.03844620547860418,0.5365992620096792
0.28300000000000003,0.5758084163678289,0.03862185819213289,0.5371865581756959
0.28350000000000003,0.5765705262699627,0.038798001233784,0.5377725250361788
0.28400000000000003,0.5773317975327636,0.03897463510389301,0.5383571624288707
0.28450000000000003,0.5780922304944102,0.03915176030242297,0.5389404701919872
0.28500000000000003,0.5788518254931805,0.039329377328965395,0.5395224481642151
0.28550000000000003,0.5796105828674522,0.039507486682741226,0.540103096184711
0.28600000000000003,0.5803685029557031,0.03968608886260173,0.5406824140931014
0.28650000000000003,0.581125586096511,0.039865184367029426,0.5412604017294815
0.28700000000000003,0.5818818326285544,0.04004477369413901,0.5418370589344154
0.28750000000000003,0.582637242890611,0.04022485734167825,0.5424123855489328
0.28800000000000003,0.5833918172215595,0.040405435807028926,0.5429863814145306
0.2885,0.5841455559603786,0.04058650958720768,0.543559046373171
0.289,0.584898459446148,0.040768079178867,0.544130380267281
0.2895,0.5856505280180481,0.04095014507829605,0.544700382939752
0.29,0.5864017620153592,0.04113270778142156,0.5452690542339377
0.2905,0.5871521617774631,0.041315767783808764,0.5458363939936544
0.291,0.5879017276438425,0.04149932558066225,0.5464024020631802
0.2915,0.588650459954081,0.04168338166682686,0.5469670782872542
0.292,0.5893983590478635,0.04186793653678857,0.547530422511075
0.2925,0.5901454252649755,0.04205299068467534,0.5480924345803001
0.293,0.5908916589453046,0.042238544604258015,0.5486531143410466
0.2935,0.5916370604288398,0.042424598788951176,0.5492124616398886
0.294,0.5923816300556711,0.04261115373181401,0.5497704763238571
0.2945,0.5931253681659905,0.04279820992555118,0.5503271582404393
0.295,0.5938682751000914,0.04298576786251366,0.5508825072375778
0.2955,0.59461035119837,0.0431738280346996,0.5514365231636704
0.296,0.5953515968013232,0.04336239093375519,0.5519892058675681
0.2965,0.5960920122495506,0.04355145705097549,0.552540555198575
0.297,0.596831597883754,0.043741026877305265,0.5530905710064487
0.2975,0.5975703540447375,0.04393110090333986,0.5536392531413976
0.298,0.5983082810734071,0.044121679619326,0.554186601454081
0.2985,0.5990453793107715,0.04431276351516262,0.5547326157956088
0.299,0.5997816490979422,0.044504353080401744,0.5552772960175404
0.2995,0.6005170907761335,0.044696448804249264,0.5558206419718842
0.3,0.6012517046866617,0.04488905117556577,0.5563626535110959
0.3005,0.6019854911709466,0.045082160682867384,0.5569033304880792
0.301,0.6027184505705109,0.045275777814326575,0.5574426727561843
0.3015,0.6034505832269804,0.045469903057772945,0.5579806801692074
0.302,0.6041818894820841,0.045664536900694094,0.55851735258139
0.3025,0.6049123696776539,0.04585967983023635,0.5590526898474176
0.303,0.6056420241556256,0.04605533233320566,0.5595866918224199
0.3035,0.6063708532580386,0.04625149489606831,0.5601193583619704
0.304,0.6070988573270355,0.04644816800495176,0.5606506893220837
0.3045,0.6078260367048627,0.046645352145645455,0.5611806845592172
0.305,0.6085523917338704,0.04684304780360158,0.5617093439302688
0.3055,0.6092779227565135,0.04704125546393585,0.5622366672925776
0.306,0.6100026301153496,0.047239975611428335,0.5627626545039213
0.3065,0.6107265141530414,0.04743920873052418,0.5632873054225171
0.307,0.6114495752123554,0.04763895530533444,0.563810619907021
0.3075,0.6121718136361631,0.047839215819636814,0.5643325978165263
0.308,0.6128932297674399,0.04803999075687645,0.5648532390105634
0.3085,0.6136138239492657,0.04824128060016667,0.565372543349099
0.309,0.6143335965248251,0.04844308583228979,0.5658905106925354
0.3095,0.6150525478374084,0.048645406935697834,0.5664071409017105
0.31,0.6157706782304095,0.048848244392513326,0.5669224338378962
0.3105,0.616487988047328,0.04905159868453004,0.5674363893627979
0.311,0.6172044776317686,0.049255470293213734,0.5679490073385548
0.3115,0.6179201473274412,0.049459859699702936,0.5684602876277383
0.312,0.6186349974781606,0.04966476738480965,0.568970230093351
0.3125,0.6193490284278478,0.049870193829020144,0.5694788345988276
0.313,0.6200622405205286,0.05007613951249567,0.5699861010080329
0.3135,0.6207746341003353,0.050282604915073185,0.5704920291852621
0.314,0.621486209511505,0.05048959051626613,0.5709966189952389
0.3145,0.6221969670983813,0.050697096795265136,0.5714998703031162
0.315,0.6229069072054136,0.05090512423093875,0.5720017829744749
0.3155,0.6236160301771578,0.05111367330183419,0.5725023568753237
0.316,0.6243243363582753,0.05132274448617804,0.5730015918720973
0.3165,0.6250318260935341,0.05153233826187699,0.5734994878316572
0.317,0.6257384997278088,0.05174245510651856,0.5739960446212903
0.3175,0.6264443576060806,0.05195309549737179,0.5744912621087088
0.318,0.6271494000734372,0.05216425991138798,0.5749851401620493
0.3185,0.6278536274750727,0.05237594882520141,0.5754776786498712
0.319,0.6285570401562887,0.05258816271513001,0.5759688774411587
0.3195,0.6292596384624936,0.0528009020571761,0.5764587364053174
0.32,0.6299614227392025,0.05301416732702709,0.5769472554121754
0.3205,0.6306623933320381,0.05322795900005615,0.5774344343319819
0.321,0.6313625505867305,0.05344227755132295,0.5779202730354076
0.3215,0.632061894849117,0.05365712345557433,0.5784047713935427
0.322,0.6327604264651426,0.053872497187244996,0.5788879292778977
0.3225,0.6334581457808597,0.05408839922045822,0.5793697465604014
0.323,0.6341550531424285,0.05430483002902652,0.579850223113402
0.3235,0.6348511488961177,0.054521790086452346,0.5803293588096654
0.324,0.6355464333883032,0.05473927986592875,0.5808071535223744
0.3245,0.6362409069654692,0.05495729984034009,0.581283607125129
0.325,0.6369345699742085,0.055175850482262694,0.5817587194919458
0.3255,0.6376274227612221,0.05539493226396553,0.5822324904972566
0.326,0.6383194656733192,0.0556145456574109,0.5827049200159083
0.3265,0.6390106990574176,0.05583469113425507,0.5831760079231625
0.327,0.639701123260544,0.05605536916584899,0.583645754094695
0.3275,0.6403907386298339,0.056276580223238906,0.584114158406595
0.328,0.6410795455125315,0.056498324777167055,0.5845812207353644
0.3285,0.6417675442559901,0.056720603298072325,0.5850469409579178
0.329,0.6424547352076723,0.056943416256090895,0.5855113189515814
0.3295,0.6431411187151499,0.057166764121056896,0.585974354594093
0.33,0.6438266951261038,0.05739064736250307,0.5864360477636007
0.3305,0.6445114647883246,0.05761506644966143,0.5868963983386631
0.331,0.6451954280497125,0.05784002185146388,0.5873554061982487
0.3315,0.6458785852582778,0.05806551403654288,0.5878130712217349
0.332,0.6465609367621399,0.05829154347323207,0.5882693932889078
0.3325,0.6472424829095285,0.058518110629566966,0.5887243722799615
0.333,0.6479232240487833,0.05874521597328551,0.5891780080754978
0.3335,0.6486031605283549,0.05897285997182879,0.5896303005565261
0.334,0.649282292696803,0.0592010430923416,0.5900812496044614
0.3345,0.6499606209027985,0.059429765801673154,0.5905308551011254
0.335,0.6506381454951227,0.05965902856637764,0.590979116928745
0.3355,0.6513148668226674,0.059888831852714895,0.5914260349699525
0.336,0.6519907852344355,0.060119176126650985,0.5918716091077846
0.3365,0.6526659010795404,0.06035006185385889,0.5923158392256814
0.337,0.6533402147072067,0.06058148949971906,0.5927587252074876
0.3375,0.6540137264667705,0.060813459529320074,0.5932002669374504
0.338,0.6546864367076785,0.061045972407459244,0.5936404643002192
0.3385,0.6553583457794889,0.061279028598643225,0.5940793171808457
0.339,0.6560294540318721,0.06151262856708863,0.5945168254647835
0.3395,0.6566997618146093,0.061746772776722636,0.5949529890378866
0.34,0.6573692694775937,0.061981461691183605,0.5953878077864101
0.3405,0.6580379773708305,0.06221669577382165,0.5958212815970089
0.341,0.6587058858444365,0.06245247548769929,0.5962534103567372
0.3415,0.6593729952486411,0.06268880129559203,0.5966841939530491
0.342,0.6600393059337859,0.06292567365998891,0.597113632273797
0.3425,0.660704818250324,0.06316309304309321,0.5975417252072308
0.343,0.6613695325488219,0.06340105990682293,0.5979684726419989
0.3435,0.6620334491799585,0.06363957471281145,0.5983938744671471
0.34400000000000003,0.6626965684945252,0.06387863792240811,0.5988179305721171
0.34450000000000003,0.6633588908434259,0.06411824999667877,0.5992406408467471
0.34500000000000003,0.6640204165776782,0.06435841139640643,0.5996620051812718
0.34550000000000003,0.6646811460484123,0.06459912258209179,0.6000820234663206
0.34600000000000003,0.6653410796068718,0.06484038401395384,0.600500695592918
0.34650000000000003,0.6660002176044133,0.06508219615193046,0.6009180214524829
0.34700000000000003,0.666658560392507,0.06532455945567897,0.6013340009368281
0.34750000000000003,0.667316108322737,0.06556747438457669,0.6017486339381604
0.34800000000000003,0.6679728617468008,0.06581094139772156,0.6021619203490792
0.34850000000000003,0.6686288210165092,0.0660549609539327,0.6025738600625765
0.34900000000000003,0.6692839864837878,0.06629953351175094,0.602984452972037
0.34950000000000003,0.6699383585006762,0.06654465952943943,0.6033936989712367
0.35000000000000003,0.6705919374193274,0.0667903394649842,0.6038015979543432
0.35050000000000003,0.6712447235920092,0.06703657377609468,0.6042081498159144
0.35100000000000003,0.6718967173711039,0.06728336292020434,0.6046133544508996
0.35150000000000003,0.6725479191091086,0.06753070735447121,0.6050172117546374
0.352,0.6731983291586343,0.06777860753577836,0.605419721622856
0.3525,0.6738479478724076,0.06802706392073465,0.605820883951673
0.353,0.6744967756032696,0.06827607696567509,0.6062206986375945
0.3535,0.6751448127041764,0.06852564712666144,0.6066191655775149
0.354,0.6757920595281999,0.06877577485948287,0.607016284668717
0.3545,0.6764385164285265,0.06902646061965635,0.6074120558088701
0.355,0.6770841837584584,0.06927770486242732,0.607806478896031
0.3555,0.6777290618714135,0.06952950804277017,0.6081995538286433
0.356,0.6783731511209254,0.06978187061538879,0.6085912805055367
0.3565,0.6790164518606433,0.07003479303471713,0.6089816588259261
0.357,0.6796589644443324,0.07028827575491974,0.6093706886894127
0.3575,0.6803006892258741,0.07054231922989228,0.6097583699959818
0.358,0.680941626559266,0.07079692391326207,0.610144702646004
0.3585,0.681581776798622,0.07105209025838866,0.6105296865402333
0.359,0.6822211402981722,0.07130781871836428,0.6109133215798079
0.3595,0.6828597174122639,0.07156410974601443,0.6112956076662495
0.36,0.6834975084953607,0.07182096379389843,0.6116765447014623
0.3605,0.6841345139020429,0.07207838131430988,0.6120561325877331
0.361,0.6847707339870084,0.07233636275927721,0.6124343712277311
0.3615,0.6854061691050714,0.07259490858056425,0.6128112605245071
0.362,0.686040819611164,0.07285401922967065,0.6131868003814934
0.3625,0.6866746858603356,0.07311369515783252,0.6135609907025031
0.363,0.6873077682077527,0.07337393681602286,0.6139338313917299
0.3635,0.6879400670086999,0.0736347446549521,0.6143053223537478
0.364,0.6885715826185792,0.07389611912506863,0.6146754634935105
0.3645,0.6892023153929108,0.07415806067655929,0.6150442547163515
0.365,0.6898322656873326,0.07442056975934991,0.6154116959279827
0.3655,0.690461433857601,0.07468364682310577,0.6157777870344951
0.366,0.6910898202595908,0.07494729231723218,0.6161425279423586
0.3665,0.6917174252492946,0.0752115066908749,0.6165059185584196
0.367,0.6923442491828239,0.0754762903929207,0.6168679587899032
0.3675,0.6929702924164092,0.07574164387199787,0.6172286485444113
0.368,0.6935955553063997,0.0760075675764767,0.6175879877299231
0.3685,0.6942200382092634,0.07627406195446994,0.6179459762547934
0.369,0.6948437414815869,0.07654112745383339,0.6183026140277535
0.3695,0.6954666654800771,0.0768087645221663,0.6186579009579107
0.37,0.6960888105615597,0.07707697360681194,0.6190118369547477
0.3705,0.6967101770829798,0.07734575515485805,0.6193644219281217
0.371,0.6973307654014023,0.07761510961313732,0.6197156557882649
0.3715,0.6979505758740115,0.07788503742822793,0.6200655384457836
0.372,0.6985696088581126,0.07815553904645399,0.6204140698116586
0.3725,0.6991878647111298,0.07842661491388606,0.6207612497972438
0.373,0.6998053437906079,0.07869826547634158,0.6211070783142663
0.3735,0.7004220464542118,0.07897049117938545,0.6214515552748263
0.374,0.7010379730597274,0.07924329246833042,0.621794680591397
0.3745,0.7016531239650605,0.0795166697882376,0.622136454176823
0.375,0.7022674995282379,0.07979062358391695,0.6224768759443209
0.3755,0.7028811001074075,0.08006515429992773,0.6228159458074797
0.376,0.7034939260608379,0.08034026238057905,0.6231536636802589
0.3765,0.704105977746919,0.08061594826993021,0.6234900294769887
0.377,0.7047172555241616,0.08089221241179129,0.6238250431123704
0.3775,0.7053277597511984,0.08116905524972359,0.6241587045014748
0.378,0.7059374907867837,0.08144647722704007,0.6244910135597437
0.3785,0.7065464489897929,0.08172447878680585,0.624821970202987
0.379,0.7071546347192237,0.08200306037183863,0.625151574347385
0.3795,0.7077620483341955,0.08228222242470924,0.6254798259094863
0.38,0.7083686901939503,0.082561965387742,0.6258067248062084
0.3805,0.7089745606578517,0.08284228970301528,0.6261322709548364
0.381,0.7095796600853861,0.08312319581236188,0.6264564642730241
0.3815,0.7101839888361622,0.08340468415736953,0.6267793046787926
0.382,0.7107875472699117,0.08368675517938132,0.6271007920905304
0.3825,0.7113903357464888,0.08396940931949622,0.6274209264269925
0.383,0.7119923546258706,0.08425264701856945,0.6277397076073011
0.3835,0.7125936042681575,0.08453646871721297,0.6280571355509446
0.384,0.7131940850335734,0.08482087485579598,0.6283732101777775
0.3845,0.7137937972824651,0.08510586587444528,0.6286879314080198
0.385,0.7143927413753026,0.08539144221304576,0.6290012991622569
0.3855,0.7149909176726805,0.08567760431124087,0.6293133133614397
0.386,0.7155883265353168,0.08596435260843303,0.6296239739268837
0.3865,0.7161849683240532,0.08625168754378412,0.6299332807802691
0.387,0.7167808433998557,0.08653960955621587,0.6302412338436398
0.3875,0.7173759521238144,0.0868281190844103,0.6305478330394041
0.388,0.7179702948571443,0.08711721656681023,0.630853078290334
0.3885,0.7185638719611842,0.08740690244161965,0.6311569695195646
0.389,0.7191566837973979,0.0876971771468042,0.6314595066505937
0.3895,0.719748730727374,0.08798804112009155,0.6317606896072825
0.39,0.7203400131128264,0.0882794947989719,0.6320605183138545
0.3905,0.7209305313155935,0.08857153862069841,0.632358992694895
0.391,0.721520285697639,0.08886417302228755,0.6326561126753515
0.3915,0.7221092766210526,0.08915739844051965,0.632951878180533
0.392,0.7226975044480493,0.0894512153119392,0.63324628913611
0.3925,0.7232849695409691,0.08974562407285541,0.6335393454681137
0.393,0.7238716722622788,0.09004062515934254,0.6338310471029363
0.3935,0.7244576129745706,0.09033621900724037,0.6341213939673302
0.394,0.7250427920405632,0.0906324060521546,0.6344103859884086
0.3945,0.7256272098231014,0.09092918672945731,0.6346980230936441
0.395,0.7262108666851561,0.09122656147428734,0.6349843052108688
0.3955,0.7267937629898253,0.09152453072155073,0.6352692322682746
0.396,0.7273758991003338,0.09182309490592112,0.6355528041944127
0.3965,0.7279572753800327,0.09212225446184022,0.6358350209181926
0.397,0.7285378921924003,0.09242200982351818,0.6361158823688821
0.3975,0.7291177499010424,0.092722361424934,0.6363953884761084
0.398,0.7296968488696921,0.09302330969983595,0.6366735391698561
0.3985,0.7302751894622096,0.09332485508174204,0.6369503343804676
0.399,0.7308527720425828,0.09362699800394034,0.6372257740386424
0.3995,0.7314295969749276,0.09392973889948945,0.6374998580754382
0.4,0.7320056646234879,0.09423307820121891,0.637772586422269
0.4005,0.7325809753526354,0.09453701634172956,0.6380439590109059
0.401,0.7331555295268701,0.094841553753394,0.6383139757734761
0.4015,0.7337293275108203,0.09514669086835693,0.6385826366424634
0.402,0.7343023696692432,0.09545242811853567,0.6388499415507075
0.4025,0.7348746563670245,0.09575876593562044,0.639115890431404
0.403,0.7354461879691784,0.09606570475107482,0.6393804832181036
0.4035,0.7360169648408484,0.09637324499613611,0.6396437198447124
0.404,0.7365869873473074,0.09668138710181583,0.6399056002454916
0.4045,0.7371562558539573,0.09699013149889998,0.6401661243550573
0.405,0.7377247707263292,0.09729947861794955,0.6404252921083797
0.4055,0.7382925323300842,0.09760942888930084,0.6406831034407834
0.406,0.7388595410310133,0.09791998274306592,0.6409395582879474
0.40650000000000003,0.7394257971950371,0.09823114060913293,0.6411946565859041
0.40700000000000003,0.739991301188206,0.0985429029171666,0.6414483982710394
0.40750000000000003,0.7405560533767014,0.09885527009660851,0.6417007832800928
0.40800000000000003,0.7411200541268347,0.09916824257667758,0.6419518115501571
0.40850000000000003,0.7416833038050477,0.09948182078637041,0.6422014830186773
0.40900000000000003,0.7422458027779129,0.09979600515446166,0.6424497976234512
0.40950000000000003,0.7428075514121338,0.10011079610950446,0.6426967553026294
0.41000000000000003,0.7433685500745453,0.1004261940798308,0.6429423559947145
0.41050000000000003,0.7439287991321129,0.1007421994935519,0.643186599638561
0.41100000000000003,0.7444882989519332,0.10105881277855858,0.6434294861733747
0.41150000000000003,0.7450470499012352,0.10137603436252164,0.6436710155387135
0.41200000000000003,0.745605052347379,0.10169386467289232,0.6439111876744866
0.41250000000000003,0.7461623066578564,0.10201230413690256,0.6441500025209539
0.41300000000000003,0.7467188132002915,0.10233135318156544,0.644387460018726
0.41350000000000003,0.7472745723424401,0.10265101223367556,0.6446235601087645
0.41400000000000003,0.7478295844521909,0.10297128171980943,0.6448583027323815
0.41450000000000004,0.7483838498975646,0.1032921620663258,0.6450916878312387
0.41500000000000004,0.7489373690467144,0.10361365369936604,0.6453237153473483
0.41550000000000004,0.7494901422679265,0.10393575704485454,0.645554385223072
0.41600000000000004,0.7500421699296205,0.10425847252849911,0.6457836974011214
0.4165,0.7505934524003479,0.10458180057579122,0.6460116518245567
0.417,0.7511439900487948,0.10490574161200661,0.6462382484367882
0.4175,0.7516937832437797,0.10523029606220537,0.6464634871815743
0.418,0.7522428323542552,0.1055554643512325,0.6466873680030226
0.4185,0.7527911377493074,0.10588124690371824,0.6469098908455891
0.419,0.7533386997981566,0.10620764414407838,0.6471310556540782
0.4195,0.7538855188701569,0.1065346564965147,0.6473508623736421
0.42,0.7544315953347965,0.10686228438501527,0.6475693109497813
0.4205,0.7549769295616987,0.10719052823335486,0.6477864013283439
0.421,0.7555215219206206,0.10751938846509525,0.6480021334555254
0.4215,0.7560653727814542,0.10784886550358565,0.6482165072778686
0.422,0.7566084825142267,0.10817895977196301,0.6484295227422637
0.4225,0.7571508514891003,0.10850967169315241,0.6486411797959479
0.423,0.757692480076372,0.1088410016898674,0.6488514783865046
0.4235,0.7582333686464747,0.10917295018461035,0.6490604184618644
0.424,0.7587735175699766,0.10950551759967281,0.6492679999703037
0.4245,0.7593129272175817,0.10983870435713589,0.6494742228604458
0.425,0.7598515979601299,0.11017251087887057,0.6496790870812593
0.4255,0.7603895301685971,0.1105069375865381,0.649882592582059
0.426,0.7609267242140955,0.11084198490159028,0.6500847393125052
0.4265,0.7614631804678738,0.1111776532452699,0.6502855272226038
0.427,0.7619988993013169,0.11151394303861104,0.6504849562627059
0.4275,0.7625338810859469,0.11185085470243936,0.6506830263835075
0.428,0.7630681261934225,0.11218838865737257,0.6508797375360499
0.4285,0.7636016349955397,0.11252654532382071,0.651075089671719
0.429,0.7641344078642316,0.11286532512198645,0.6512690827422452
0.4295,0.7646664451715686,0.11320472847186555,0.651461716699703
0.43,0.7651977472897589,0.11354475579324709,0.6516529914965118
0.4305,0.7657283145911484,0.11388540750571385,0.6518429070854346
0.431,0.7662581474482212,0.1142266840286427,0.6520314634195785
0.4315,0.7667872462335988,0.11456858578120484,0.652218660452394
